ano,id_municipio_6,nome_municipio,grupo_renda,tae_creche_capped,tel_creche_capped,tae_pre_capped,tel_pre_capped,Total_mulheres,log_emp_mulher,Total_emp,Total_mulheres_negras,rem_med_mulheres_negras,pib_per_capita
2008,231123,Potiretama,Menor Dinamismo Econômico,48.68035190615836,30.205278592375368,100.0,89.937106918239,246,5.5093883366279774,344,3,756.6877333333334,3396.643109540636
2009,231123,Potiretama,Menor Dinamismo Econômico,44.58204334365325,31.88854489164087,100.0,100.0,278,5.631211781821365,409,11,1043.7872,3428.0946161660136
2010,231123,Potiretama,Menor Dinamismo Econômico,44.48051948051948,30.844155844155846,100.0,85.12820512820512,314,5.752572638825633,456,11,690.2446,4203.395364022201
2011,231123,Potiretama,Menor Dinamismo Econômico,40.76433121019109,26.11464968152866,100.0,84.97109826589595,304,5.720311776607412,447,9,494.7767777777778,5074.760279538436
2012,231123,Potiretama,Menor Dinamismo Econômico,40.45307443365696,28.155339805825243,100.0,82.1917808219178,268,5.594711379601839,403,10,910.6366,4661.867011810386
2013,231123,Potiretama,Menor Dinamismo Econômico,42.61744966442953,30.2013422818792,100.0,77.33333333333333,279,5.634789603169249,412,11,824.9869090909091,5113.093341828608
2014,231123,Potiretama,Menor Dinamismo Econômico,41.61073825503356,31.20805369127517,100.0,77.77777777777779,291,5.676753802268282,440,12,920.9266,6347.039212573424
2015,231123,Potiretama,Menor Dinamismo Econômico,33.910034602076124,28.027681660899656,93.90243902439023,80.48780487804879,285,5.655991810819852,443,8,922.1771125,6871.161760050649
2016,231123,Potiretama,Menor Dinamismo Econômico,42.61168384879725,34.707903780068726,100.0,85.03401360544217,321,5.7745515455444085,520,13,844.5546153846154,7820.104150228815
2017,231123,Potiretama,Menor Dinamismo Econômico,45.84717607973422,38.53820598006645,100.0,82.08955223880598,377,5.934894195619588,633,3,1107.4248,8485.997482693518
2018,231123,Potiretama,Menor Dinamismo Econômico,48.97260273972603,38.35616438356164,92.05298013245032,77.48344370860927,311,5.7430031878094825,524,5,1638.7896,8980.78125
2019,231123,Potiretama,Menor Dinamismo Econômico,51.02040816326531,38.095238095238095,100.0,89.03225806451613,366,5.905361848054571,606,6,1985.625,10025.393363452251
2007,231126,Quiterianópolis,Menor Dinamismo Econômico,33.33333333333333,21.231884057971016,100.0,72.52396166134186,665,6.501289670540389,886,8,819.6776,2373.624184471338
2008,231126,Quiterianópolis,Menor Dinamismo Econômico,32.23021582733813,20.359712230215827,92.53499222395024,63.29704510108864,673,6.513230110912307,842,7,642.1153142857144,2898.326898326898
2009,231126,Quiterianópolis,Menor Dinamismo Econômico,41.18564742589704,25.039001560062403,84.23988842398884,63.04044630404463,747,6.617402977974478,925,5,850.60096,2916.9571361281205
2010,231126,Quiterianópolis,Menor Dinamismo Econômico,42.9272281275552,26.901062959934585,96.49122807017544,64.77732793522267,717,6.576469569048224,942,10,1238.27036,3590.5326037849504
2011,231126,Quiterianópolis,Menor Dinamismo Econômico,45.020920502092046,30.87866108786611,100.0,63.95173453996983,806,6.693323668269949,1106,15,2065.3664,5084.975799610798
2012,231126,Quiterianópolis,Menor Dinamismo Econômico,54.92565055762082,34.479553903345725,92.29583975346686,58.70570107858244,807,6.694562058521095,1148,22,2181.724509090909,5070.393888282568
2013,231126,Quiterianópolis,Menor Dinamismo Econômico,49.22027290448343,30.701754385964914,91.92245557350566,59.45072697899838,1018,6.926577033222725,1558,22,2114.414272727272,4954.937820043891
2014,231126,Quiterianópolis,Menor Dinamismo Econômico,52.540650406504064,44.207317073170735,89.89547038327527,78.04878048780488,956,6.863803391452954,1455,24,1498.8248,6794.514563106796
2015,231126,Quiterianópolis,Menor Dinamismo Econômico,55.254942767950055,43.91259105098855,100.0,76.04166666666666,935,6.841615476477592,1289,15,1496.94146,6157.902368293861
2016,231126,Quiterianópolis,Menor Dinamismo Econômico,61.047120418848166,48.27225130890052,100.0,72.50996015936255,838,6.732210706467206,1144,15,1168.113466666667,6797.275833854743
2017,231126,Quiterianópolis,Menor Dinamismo Econômico,65.77042399172699,48.2936918304033,100.0,68.88888888888889,938,6.844815479208263,1315,11,1022.985818181818,8002.588686481304
2018,231126,Quiterianópolis,Menor Dinamismo Econômico,60.51282051282051,42.256410256410255,100.0,69.50207468879668,971,6.879355804460439,1385,13,1068.163384615385,7228.952380952381
2019,231126,Quiterianópolis,Menor Dinamismo Econômico,64.03688524590164,44.97950819672131,97.26027397260276,63.20939334637965,937,6.843749949006225,1298,17,1444.127058823529,7711.677101119332
2007,231130,Quixadá,Maior Dinamismo Econômico,15.333572453371596,7.245337159253945,95.45938275984392,64.349059950337,3334,8.112227958349724,6015,1213,887.688301401484,4004.086459496748
2008,231130,Quixadá,Maior Dinamismo Econômico,15.581854043392504,8.642639411870181,97.9643765903308,67.50272628135224,3530,8.169336395928386,6503,1300,963.13512,4801.572228161751
2009,231130,Quixadá,Maior Dinamismo Econômico,18.36439297991677,8.594174054640854,90.96774193548389,61.68458781362007,3224,8.078688229229872,6258,1163,1137.970146173689,5785.871443310502
2010,231130,Quixadá,Maior Dinamismo Econômico,14.986072423398328,7.075208913649026,93.82062146892656,63.59463276836158,3836,8.252446090246952,7470,1311,1148.926164149504,7150.191057515756
2011,231130,Quixadá,Maior Dinamismo Econômico,17.062231358624555,7.17622874229116,93.57501794687724,60.51687006460876,4401,8.389814262086407,8278,1566,1182.969655427842,7684.814105397574
2012,231130,Quixadá,Maior Dinamismo Econômico,18.25726141078838,8.525084873632592,88.37887067395263,57.63205828779599,5169,8.550627967502475,9501,1471,1291.374060367097,8288.069245544506
2013,231130,Quixadá,Maior Dinamismo Econômico,22.100528065714844,9.73987874046548,82.92593943816125,53.95840933965705,5726,8.652947112393857,10222,1690,1324.193089940828,8727.94380283367
2014,231130,Quixadá,Maior Dinamismo Econômico,20.3029706866024,8.990753492032265,90.87121212121212,59.46969696969697,5435,8.600798775271034,10119,1780,1364.982974831461,9699.577251901186
2015,231130,Quixadá,Maior Dinamismo Econômico,22.259932122180075,9.72249950089838,93.90804597701148,59.11877394636015,4067,8.31090675716845,7809,1782,1372.810851795735,10475.987393234995
2016,231130,Quixadá,Maior Dinamismo Econômico,28.62027353177796,13.274336283185844,83.0954169797145,52.74229902329076,3699,8.216088098632316,7135,1722,1450.329264808362,11301.392006140177
2017,231130,Quixadá,Maior Dinamismo Econômico,27.76031434184676,14.18467583497053,88.77347183379945,56.53216140631242,4151,8.331345424845724,7943,2045,1563.451421809291,10823.86698227585
2018,231130,Quixadá,Maior Dinamismo Econômico,28.43655589123867,14.33157099697885,85.58446922759191,52.82940933498554,3900,8.268988209506656,7576,1844,1594.169184924078,11979.888883787135
2019,231130,Quixadá,Maior Dinamismo Econômico,27.71910320548453,13.91513803965166,88.86671987230646,57.42218675179569,4231,8.350429973538136,8162,1931,1490.855064733299,11465.94017873427
2007,231135,Quixelô,Maior Dinamismo Econômico,23.053892215568865,10.978043912175648,88.19047619047619,56.19047619047619,611,6.416732282512326,917,13,746.4239076923077,3299.274255156608
2008,231135,Quixelô,Maior Dinamismo Econômico,24.57200402819738,13.192346424974824,92.70216962524654,65.08875739644971,780,6.660575149839686,1132,15,902.3372266666668,3764.1474540747136
2009,231135,Quixelô,Maior Dinamismo Econômico,21.98581560283688,11.448834853090172,89.54635108481263,63.1163708086785,836,6.729824070489475,1377,43,876.2794418604651,3813.6061946902655
2010,231135,Quixelô,Maior Dinamismo Econômico,25.0,13.3130081300813,90.04065040650406,64.83739837398373,808,6.695798917058491,1181,18,881.2414333333332,4933.2
2011,231135,Quixelô,Maior Dinamismo Econômico,32.11991434689507,16.274089935760173,98.1818181818182,64.24242424242425,819,6.709304340258298,1188,17,826.5246529411764,5659.355356426374
2012,231135,Quixelô,Maior Dinamismo Econômico,35.97765363128492,18.88268156424581,93.812375249501,66.26746506986028,744,6.61338421837956,1097,15,936.0625066666666,5647.240292401582
2013,231135,Quixelô,Maior Dinamismo Econômico,28.51985559566787,12.755716004813475,98.17073170731707,69.10569105691057,663,6.498282149476434,1025,29,994.3726896551724,5998.205503123754
2014,231135,Quixelô,Maior Dinamismo Econômico,15.254237288135592,13.689700130378096,100.0,89.648033126294,617,6.42648845745769,966,34,1046.117470588235,7239.914649596586
2015,231135,Quixelô,Maior Dinamismo Econômico,15.070242656449553,14.814814814814811,97.51131221719456,95.02262443438912,604,6.405228458030842,950,35,1378.02374,7179.543782192789
2016,231135,Quixelô,Maior Dinamismo Econômico,26.54986522911052,12.129380053908356,100.0,74.02912621359224,583,6.369900982828227,903,37,1399.149756756757,8072.468630477085
2017,231135,Quixelô,Maior Dinamismo Econômico,21.031207598371772,8.955223880597014,100.0,80.20565552699229,606,6.408528791059498,970,37,1499.669610810811,8568.70794078062
2018,231135,Quixelô,Maior Dinamismo Econômico,23.54430379746836,12.278481012658228,100.0,73.23943661971832,603,6.403574197934815,985,38,1471.822578947369,8127.919391432003
2019,231135,Quixelô,Maior Dinamismo Econômico,29.324324324324323,12.567567567567568,90.60913705583756,61.92893401015228,533,6.280395838960195,876,42,1485.048809523809,8812.337742613425
2007,231140,Quixeramobim,Maior Dinamismo Econômico,8.115766039263308,5.484719692369966,100.0,73.1610337972167,1678,7.425953657077541,3385,272,871.1530481617647,4066.2355363512456
2008,231140,Quixeramobim,Maior Dinamismo Econômico,10.25,7.666666666666666,100.0,73.30279050395669,1982,7.592366128519796,4069,302,904.0145430463576,4562.363778426615
2009,231140,Quixeramobim,Maior Dinamismo Econômico,23.130106851037084,16.530483972344438,94.11522633744856,68.43621399176955,2155,7.6760099320288875,3840,281,932.7461352313168,5043.799393337596
2010,231140,Quixeramobim,Maior Dinamismo Econômico,23.52684417285028,14.22959406372763,90.54429876837506,65.23639253079062,1977,7.589841512182657,3682,367,957.4021504087192,6343.539165634955
2011,231140,Quixeramobim,Maior Dinamismo Econômico,26.560424966799467,16.15759185480301,90.60135404221424,68.49860613301473,2496,7.822845290279774,4510,536,1201.948795708955,7231.963219652783
2012,231140,Quixeramobim,Maior Dinamismo Econômico,28.12986435401379,19.435179008227703,100.0,73.85019710906701,1787,7.488852955733459,3679,675,1181.247616592593,7484.528260987373
2013,231140,Quixeramobim,Maior Dinamismo Econômico,31.988007380073803,20.5950184501845,96.06542882404952,67.50663129973475,1757,7.471932078245122,3751,693,1210.722303030303,7985.813538013631
2014,231140,Quixeramobim,Maior Dinamismo Econômico,30.581961511708787,21.052631578947366,96.78120922140062,72.46628969117008,2221,7.706162970199576,4842,716,1262.025673743017,9333.032231037101
2015,231140,Quixeramobim,Maior Dinamismo Econômico,28.8003663003663,21.4514652014652,100.0,74.33510638297872,2535,7.8383433155571165,5263,729,1202.150879423868,9670.588540181927
2016,231140,Quixeramobim,Maior Dinamismo Econômico,38.09741596158244,23.050537388520468,96.95177434030936,60.60054595086443,2651,7.883069351305753,5450,774,1357.624945736434,11179.184150081483
2017,231140,Quixeramobim,Maior Dinamismo Econômico,38.75706214689266,24.926553672316384,99.6153846153846,61.39423076923077,2915,7.977968093128549,5814,990,1607.727545454546,13196.00040682448
2018,231140,Quixeramobim,Maior Dinamismo Econômico,37.246248896734336,22.70520741394528,97.21040189125296,60.709219858156025,5674,8.643825842349603,10906,3044,1338.319251642576,13559.451701420063
2019,231140,Quixeramobim,Maior Dinamismo Econômico,39.4409259663682,22.493994321904346,91.87062937062936,59.57167832167832,5984,8.697011617992073,11830,3453,1411.525621198957,15163.809476825929
2007,231150,Quixeré,Maior Dinamismo Econômico,23.946188340807176,11.47982062780269,89.39157566302653,61.62246489859594,1219,7.106606137727303,4838,390,898.2967135897436,6846.6116234184
2008,231150,Quixeré,Maior Dinamismo Econômico,24.477861319966586,14.786967418546364,100.0,67.9646017699115,1182,7.075808863978387,4172,391,930.1432941176472,7683.45544909566
2009,231150,Quixeré,Maior Dinamismo Econômico,17.485898468976632,11.36180499597099,100.0,76.01547388781431,1202,7.0925737159746784,4176,359,1053.648463509749,6531.003439206959
2010,231150,Quixeré,Maior Dinamismo Econômico,20.35398230088496,11.50442477876106,93.26047358834244,60.65573770491803,840,6.734591659972948,2162,202,989.4401237623762,6649.134555944776
2011,231150,Quixeré,Maior Dinamismo Econômico,20.27687296416938,10.667752442996743,83.94648829431438,57.02341137123745,964,6.872128101338986,2791,252,1045.198903571429,9728.886168910649
2012,231150,Quixeré,Maior Dinamismo Econômico,21.85089974293059,10.4541559554413,75.15432098765432,49.53703703703704,916,6.821107472256465,2944,316,1144.149688607595,13667.707832772705
2013,231150,Quixeré,Maior Dinamismo Econômico,28.584310189359783,13.165013525698829,85.06998444790047,57.54276827371695,1034,6.942156705699469,3068,337,1171.980961424332,23095.946518525492
2014,231150,Quixeré,Maior Dinamismo Econômico,36.40429338103757,19.230769230769237,100.0,66.72268907563024,982,6.890609120147166,2660,291,1254.473430927835,23200.42036431574
2015,231150,Quixeré,Maior Dinamismo Econômico,28.1195079086116,13.444639718804922,100.0,65.8119658119658,940,6.846943139585379,3177,327,1193.137378593272,17944.97496755053
2016,231150,Quixeré,Maior Dinamismo Econômico,28.938053097345133,13.451327433628318,100.0,65.55944055944056,810,6.698268054115413,2492,333,1204.666684684685,14817.746686303388
2017,231150,Quixeré,Maior Dinamismo Econômico,35.33507397737163,18.5378590078329,99.23664122137404,59.54198473282442,677,6.519147287940395,1681,197,1179.09010964467,17503.062717132932
2018,231150,Quixeré,Maior Dinamismo Econômico,44.73924977127173,24.97712717291857,90.65934065934066,57.87545787545788,755,6.628041376179533,1940,240,1221.97630625,19381.452199200292
2019,231150,Quixeré,Maior Dinamismo Econômico,42.5615763546798,19.90147783251232,90.87947882736157,58.79478827361564,1040,6.947937068614969,2892,389,1205.923598971722,18103.30037473475
2007,231160,Redenção,Maior Dinamismo Econômico,13.04588170259812,2.8192371475953566,100.0,58.13953488372093,901,6.804614520062624,1487,209,924.5821736842104,3371.332970196872
2008,231160,Redenção,Maior Dinamismo Econômico,15.83011583011583,3.805846662989521,96.83751363140676,58.01526717557252,862,6.760414691083428,1421,192,964.3471625,3937.687800480769
2009,231160,Redenção,Maior Dinamismo Econômico,33.089064261555805,15.783540022547914,91.08485499462942,54.7798066595059,944,6.851184927493743,1599,255,976.1908329411764,4576.733413030484
2010,231160,Redenção,Maior Dinamismo Econômico,32.927536231884055,14.26086956521739,89.87854251012146,56.2753036437247,1113,7.01571242048723,1870,279,1022.293150537634,5938.254779481355
2011,231160,Redenção,Maior Dinamismo Econômico,29.892229154849687,15.314804310833807,100.0,70.27334851936219,1218,7.105786129481271,2075,324,1175.043289197531,6788.575304269189
2012,231160,Redenção,Maior Dinamismo Econômico,28.8135593220339,12.71186440677966,100.0,65.33333333333333,1094,6.9985096422506015,2004,328,1214.178147560976,6510.052513128282
2013,231160,Redenção,Maior Dinamismo Econômico,29.94152046783626,13.508771929824562,96.65178571428572,63.05803571428571,1319,7.1853870155804165,2381,349,1270.781925501433,7462.824867099823
2014,231160,Redenção,Maior Dinamismo Econômico,26.350148367952524,10.56379821958457,94.7777777777778,61.0,1189,7.081708586105575,2256,388,1334.974175257732,8788.68368773453
2015,231160,Redenção,Maior Dinamismo Econômico,27.912341407151096,13.610149942329874,100.0,64.59054209919262,1410,7.252053951852814,2612,403,1230.573064764268,9842.54913464359
2016,231160,Redenção,Maior Dinamismo Econômico,29.075425790754256,12.773722627737229,96.32183908045975,58.16091954022989,1339,7.200424892944957,2530,395,1223.365891139241,8917.610936471965
2017,231160,Redenção,Maior Dinamismo Econômico,23.154761904761905,7.083333333333333,91.10320284697508,60.8540925266904,1505,7.317212408359839,2796,387,1320.174195348837,12224.299405998323
2018,231160,Redenção,Maior Dinamismo Econômico,36.47642679900744,16.811414392059554,100.0,62.82208588957056,1293,7.165493475060845,2626,389,1355.554804627249,16590.851518112402
2019,231160,Redenção,Maior Dinamismo Econômico,38.97972531066056,18.770438194898624,96.18406285072952,60.71829405162739,1598,7.377133712833954,3044,395,1343.607037974684,11790.76171135511
2007,231170,Reriutaba,Maior Dinamismo Econômico,47.09453599306158,17.77970511708586,100.0,69.69205834683954,573,6.352629396319567,1010,18,953.3749333333334,2914.6556188503364
2008,231170,Reriutaba,Maior Dinamismo Econômico,45.96774193548387,29.211469534050178,100.0,77.52808988764045,580,6.364750756851911,1032,18,998.7489333333334,3473.912157342301
2009,231170,Reriutaba,Maior Dinamismo Econômico,44.7463768115942,25.271739130434785,100.0,75.34722222222221,578,6.361302477572996,1028,20,1292.63816,3694.4558732771034
2010,231170,Reriutaba,Maior Dinamismo Econômico,49.53959484346225,22.83609576427256,74.44253859348198,53.68782161234992,674,6.51471269087253,1190,21,1356.401809523809,4539.604214854793
2011,231170,Reriutaba,Maior Dinamismo Econômico,35.26660430308699,20.11225444340505,93.24090121317158,70.19064124783363,678,6.520621127558696,1234,34,942.0826558823528,5464.716541548019
2012,231170,Reriutaba,Maior Dinamismo Econômico,28.76190476190476,15.428571428571429,100.0,63.03939962476548,654,6.484635235635252,1186,46,962.7367826086956,5628.082798894624
2013,231170,Reriutaba,Maior Dinamismo Econômico,38.15142576204524,21.63225172074729,99.24098671726756,64.32637571157495,509,6.234410725718371,939,58,1006.166965517241,6226.596130906073
2014,231170,Reriutaba,Maior Dinamismo Econômico,39.15289256198347,20.144628099173552,96.74502712477396,65.0994575045208,495,6.206575926724928,904,50,1014.929784,6978.688952729172
2015,231170,Reriutaba,Maior Dinamismo Econômico,40.21739130434783,21.30434782608696,100.0,69.55719557195572,600,6.398594934535208,1105,47,1000.855576595745,7380.962398106758
2016,231170,Reriutaba,Maior Dinamismo Econômico,43.37485843714609,23.78255945639864,100.0,67.40442655935614,662,6.4967749901858625,1175,39,967.3783589743592,7773.624861030229
2017,231170,Reriutaba,Maior Dinamismo Econômico,42.19977553310887,23.232323232323232,100.0,65.47368421052632,692,6.541029999189903,1319,41,998.3351414634147,10157.600298364325
2018,231170,Reriutaba,Maior Dinamismo Econômico,42.25195094760312,23.18840579710145,98.51380042462846,61.78343949044586,723,6.584791392385716,1379,57,1033.568421052632,10237.001847453153
2019,231170,Reriutaba,Maior Dinamismo Econômico,40.42553191489361,22.4468085106383,100.0,73.70786516853933,713,6.570882962339584,1397,64,1011.77390625,9532.745660050836
2007,231180,Russas,Maior Dinamismo Econômico,16.328125,9.817708333333334,100.0,72.54202750891493,4592,8.432288684325794,10254,1751,866.8781474585951,5667.838999609222
2008,231180,Russas,Maior Dinamismo Econômico,16.548834773500918,10.002618486514796,96.55172413793105,74.56271864067966,4680,8.45126704130007,11285,1905,887.0487391076116,6709.413186518061
2009,231180,Russas,Maior Dinamismo Econômico,18.049414824447336,10.013003901170352,94.12060301507536,70.55276381909547,4578,8.429235912657095,10709,1893,934.8804445853144,6921.527369040612
2010,231180,Russas,Maior Dinamismo Econômico,18.547770700636946,11.261146496815288,100.0,78.48775292864751,4854,8.487764380725425,11668,2433,968.2423778873816,8238.282760299571
2011,231180,Russas,Maior Dinamismo Econômico,21.45399084900864,12.633451957295376,100.0,73.35135135135134,4860,8.488999457045455,11412,2687,983.4063514700408,9201.234585340359
2012,231180,Russas,Maior Dinamismo Econômico,24.48249424993611,13.851265014055713,93.456980937661,71.35497166409067,5185,8.55371796609861,12007,2569,1053.976002802647,10207.325404681902
2013,231180,Russas,Maior Dinamismo Econômico,26.37733887733888,15.124740124740123,93.63408521303258,71.42857142857143,5026,8.522578663692576,12063,2729,1117.070090875779,10587.1915681682
2014,231180,Russas,Maior Dinamismo Econômico,25.472920445711324,17.647058823529413,100.0,81.1491935483871,4958,8.508959386489133,12273,2931,1124.883706857728,11945.220424821195
2015,231180,Russas,Maior Dinamismo Econômico,22.28657768823974,17.82926215059179,100.0,88.34450747808148,4868,8.4906438561827,11022,2790,1111.031463512545,12053.413847343305
2016,231180,Russas,Maior Dinamismo Econômico,25.5031847133758,16.866242038216562,97.82270606531884,80.30067392431312,4418,8.39366870513074,9728,2611,1167.536793948679,12102.26762757055
2017,231180,Russas,Maior Dinamismo Econômico,35.142640747286045,18.88412017167382,78.1561026715558,64.79832372970141,4607,8.435549202375727,9729,2642,1252.066928538986,14769.061784897025
2018,231180,Russas,Maior Dinamismo Econômico,37.97436541844685,21.588338778587584,85.23316062176166,63.47150259067358,4812,8.47907586930311,10484,2645,1262.973524574669,14400.99370480204
2019,231180,Russas,Maior Dinamismo Econômico,43.14641744548287,22.819314641744548,95.0533462657614,60.86323957322988,4660,8.446985296372741,10148,2509,1206.542546831407,14073.573419955495
2007,231190,Saboeiro,Menor Dinamismo Econômico,21.816638370118845,14.68590831918506,74.34094903339191,52.899824253075565,617,6.42648845745769,839,1,3978.6908,2172.5832207345534
2008,231190,Saboeiro,Menor Dinamismo Econômico,21.750433275563257,16.031195840554595,74.01433691756273,49.46236559139785,670,6.508769136971682,924,1,3894.838400000001,2529.51326907057
2009,231190,Saboeiro,Menor Dinamismo Econômico,31.899641577060933,24.014336917562723,85.20408163265306,67.51700680272108,424,6.052089168924417,590,1,2422.6576,2932.170197614385
2010,231190,Saboeiro,Menor Dinamismo Econômico,35.83093179634966,24.975984630163303,89.25619834710744,70.41322314049587,617,6.42648845745769,899,1,2285.0066,3389.410868461148
2011,231190,Saboeiro,Menor Dinamismo Econômico,43.84133611691023,25.156576200417536,73.05084745762713,54.57627118644067,729,6.593044534142437,1123,2,1572.355,4143.229829473148
2012,231190,Saboeiro,Menor Dinamismo Econômico,38.11610076670318,27.601314348302303,91.8032786885246,70.12750455373407,777,6.656726524178391,1221,5,1381.0176,4050.698297302468
2013,231190,Saboeiro,Menor Dinamismo Econômico,36.52275379229872,24.73745624270712,97.90874524714827,73.19391634980988,846,6.741700694652055,1394,6,1072.582,4546.637196084623
2014,231190,Saboeiro,Menor Dinamismo Econômico,27.696078431372552,27.08333333333333,92.88617886178862,91.66666666666666,637,6.45833828334479,1092,8,1064.66415,5423.795352371304
2015,231190,Saboeiro,Menor Dinamismo Econômico,33.04455445544555,32.7970297029703,91.4351851851852,90.9722222222222,580,6.364750756851911,971,7,1164.9828,5629.911762838824
2016,231190,Saboeiro,Menor Dinamismo Econômico,39.59131545338442,31.4176245210728,80.76009501187649,78.62232779097387,613,6.419994928147142,1043,9,1119.386888888889,6761.692650334076
2017,231190,Saboeiro,Menor Dinamismo Econômico,38.65435356200528,27.30870712401056,80.94117647058823,76.23529411764706,785,6.666956792429207,1217,12,1102.8429,8256.729174639622
2018,231190,Saboeiro,Menor Dinamismo Econômico,50.8519003931848,33.420707732634334,79.24050632911393,63.03797468354431,500,6.2166061010848646,862,15,959.9611,8200.341599190284
2019,231190,Saboeiro,Menor Dinamismo Econômico,49.9339498018494,34.34610303830912,89.03394255874673,65.79634464751958,460,6.133398042996649,805,19,962.58,8134.9010683355455
2007,231195,Salitre,Menor Dinamismo Econômico,23.35890878090367,10.400682011935208,100.0,67.46626686656671,810,6.698268054115413,1154,197,542.7745,2626.724901886315
2008,231195,Salitre,Menor Dinamismo Econômico,23.509369676320272,9.28449744463373,93.97944199706312,57.856093979442,472,6.159095388491933,680,15,734.8027733333333,3597.431568792958
2009,231195,Salitre,Menor Dinamismo Econômico,28.98799313893653,14.751286449399656,90.68702290076337,58.3206106870229,692,6.541029999189903,1248,14,860.816,3397.3285841495995
2010,231195,Salitre,Menor Dinamismo Econômico,27.25779967159277,11.412151067323482,100.0,78.38345864661655,799,6.684611727667927,1368,9,1575.055955555556,3752.4752475247524
2011,231195,Salitre,Menor Dinamismo Econômico,25.485232067510548,13.41772151898734,100.0,78.76447876447877,873,6.773080375655535,1429,12,1187.299416666667,4901.348747591522
2012,231195,Salitre,Menor Dinamismo Econômico,35.00881834215168,15.696649029982362,89.8753894080997,53.426791277258566,1023,6.931471805599453,1544,23,1368.91892173913,4706.707472583525
2013,231195,Salitre,Menor Dinamismo Econômico,31.179039301310045,14.235807860262009,98.14814814814817,68.3641975308642,1121,7.022868086082641,1681,19,1555.463368421053,5806.64747120681
2014,231195,Salitre,Menor Dinamismo Econômico,35.320686540198736,17.073170731707318,97.56944444444444,65.97222222222221,1172,7.067319848653476,1738,20,1214.23698,7236.901057871811
2015,231195,Salitre,Menor Dinamismo Econômico,36.72922252010724,19.3923145665773,100.0,66.10800744878958,1263,7.142036574706803,1883,15,1417.891346666667,6148.753171214653
2016,231195,Salitre,Menor Dinamismo Econômico,39.77695167286245,20.16728624535316,100.0,62.54480286738351,1274,7.150701457592526,1898,2,2270.1195,6545.359428852782
2017,231195,Salitre,Menor Dinamismo Econômico,44.94706448508181,23.195380173243503,98.35526315789474,61.67763157894737,1051,6.9584483932976555,1544,3,1722.9888,7229.992039679138
2018,231195,Salitre,Menor Dinamismo Econômico,41.80327868852459,23.770491803278688,100.0,70.12750455373407,962,6.870053411798126,1440,7,1214.634,6739.884393063584
2019,231195,Salitre,Menor Dinamismo Econômico,43.54986276303751,24.06221408966148,100.0,70.25440313111547,1031,6.939253946041508,1548,8,1187.09,7681.406306632838
2007,231220,Santa Quitéria,Maior Dinamismo Econômico,15.222906850308082,7.538963392533526,90.732889158086,67.83767413688673,1451,7.280697195384741,2361,434,915.4023511520736,3318.729235880399
2008,231220,Santa Quitéria,Maior Dinamismo Econômico,16.50664697193501,8.714918759231907,91.34877384196184,69.6866485013624,1621,7.3914152346753585,2649,357,849.2285490196078,4345.243402282454
2009,231220,Santa Quitéria,Maior Dinamismo Econômico,17.459693275658672,8.336610302791977,90.59474412171508,69.50207468879668,1703,7.440733707389261,2901,245,926.608535510204,4462.311446317657
2010,231220,Santa Quitéria,Maior Dinamismo Econômico,17.39654479710727,8.959421454399358,97.74381368267832,77.58369723435226,1807,7.4999765409521215,3150,373,993.6319410187668,5292.02815518088
2011,231220,Santa Quitéria,Maior Dinamismo Econômico,21.26944094157209,11.139134089953762,100.0,75.85681645087585,1793,7.492203042618741,3312,417,1069.569201678657,6121.374991236885
2012,231220,Santa Quitéria,Maior Dinamismo Econômico,23.09027777777778,11.197916666666668,95.80209895052474,74.43778110944528,1146,7.044905117129371,2306,418,1115.400973205742,6167.9510531969545
2013,231220,Santa Quitéria,Maior Dinamismo Econômico,25.02206531332745,12.31244483671668,97.23577235772358,71.38211382113822,2248,7.718240951959316,4028,455,1089.412707692308,6887.794639974169
2014,231220,Santa Quitéria,Maior Dinamismo Econômico,23.81993006993007,12.762237762237763,100.0,71.68831168831169,1974,7.5883236773352225,3821,455,1087.781886593407,8122.650430129846
2015,231220,Santa Quitéria,Maior Dinamismo Econômico,28.947368421052637,17.799043062200955,99.91296779808528,73.10704960835508,1879,7.539027055823995,3649,434,1095.55060483871,8609.792661269863
2016,231220,Santa Quitéria,Maior Dinamismo Econômico,31.25345113197129,19.271120927664278,99.2167101827676,72.0626631853786,1761,7.474204806496124,3431,471,1134.361757961783,9172.259507829978
2017,231220,Santa Quitéria,Maior Dinamismo Econômico,32.311186825667235,19.02328222600795,96.77708146821844,74.66427931960608,1916,7.558516743045645,3702,450,1250.499984,10243.75
2018,231220,Santa Quitéria,Maior Dinamismo Econômico,42.68077601410935,27.689594356261026,95.43459174714664,70.23705004389815,1987,7.59488438721652,3944,486,1222.125830246914,10224.259068543312
2019,231220,Santa Quitéria,Maior Dinamismo Econômico,61.01333333333333,45.12,100.0,81.39773895169579,2054,7.628031126930335,4062,558,1186.794892473118,11498.363956707777
2007,231200,Santana do Acaraú,Menor Dinamismo Econômico,30.77927731824118,19.5907705703091,87.42762613730356,56.32754342431762,919,6.824373670043086,1426,12,597.0790916666666,2646.4980341672176
2008,231200,Santana do Acaraú,Menor Dinamismo Econômico,29.96955197912136,18.921270117442365,97.70220588235294,64.52205882352942,956,6.863803391452954,1510,17,577.7048000000001,3012.0501980626477
